date_published,rating_value_10,rating_value_5,title,body
2013-12-06,2,2,Singapore Airlines customer review,"I have flown SQ for a long time but in the past couple of years I was disappointed to notice the decline in service. I fly between JFK and Singapore a lot and they have not changed the menu on the route in a while. The seats were also cramped and the legroom was awful. I'm 6 feet and my legs were pressed against the seat in from of me. The foot rest doesn't help at all if you are above 5'8"". Boarding is usually pushed back to about 10 minutes before the scheduled departure and the boarding staff in SIN didn't seem to care much. overall the service is now a far cry from what it used to be and I now refuse to fly with them."
2013-12-06,10,10,Singapore Airlines customer review,LHR-Singapore-Sydney/Melbourne-Singapore-LHR. Check in staff polite and efficient cabin crew attentive but not over bearing food as good as you can get when flying drinks readily available and plentiful and seat that comfortable I slept the majority of each flight. All in all a very pleasant experience I always fly Singapore Airlines when flying to Australia.
2013-12-06,8,8,Singapore Airlines customer review,SIN-HND the end of November with Boeing 777-300 (non-ER). The plane is amongst Singapore Airlines' oldest fleets but everything was just comfortable as aircraft's are clean cabin attendants are helpful polite overall service was great. Two thumbs up for SQ as always.
2013-12-04,10,10,Singapore Airlines customer review,Perfect airline to me! Every time I had to fly in a long-haul flight I chose SQ because of its high quality service. It never let me down. The flight from Auckland to Changi SIN was as excellent as usual. Food was great and plenty. The staffs also recommended me to try Singapore Sling and it was great. Whenever I woke up during the night I always saw the crew's smiles. The transfer at Changi Airport was very good too!
2013-12-02,6,6,Singapore Airlines customer review,I flew PER-SIN on a 777 and SIN-SUB on A330 last month. Good points: punctual comfortable seats great food great IFE (when you get the chance to use it). Bad points: On these aircraft types at least Singapore Airlines aircraft don't have individual air vents and it can become incredibly stuffy especially on the 777 where the cabin temperature was too hot - not the first time I have had this problem. Also the Surabaya flight was about 2hrs 15min which should have been enough to take in a 90 minute movie; but they didn't turn on Krisworld until about 30 minutes after pushback then 70 min later they collected the headsets and said they would be turning it off. In fact Krisworld kept running for another 30 minutes and was only turned off 15 minutes before landing. Had I known this I could have continued to watch the movie with subtitles - I think this was very poorly managed. Why can't they have IFE throughout the flight? - Qantas manages it.
2013-12-02,9,9,Singapore Airlines customer review,Flew from Singapore to Osaka and back in November 2013. Must say that this has to be the best flight I have taken from boarding to the service and the meal as well as the inflight entertainment. It was an experience that is worth the premium.
2013-11-29,10,10,Singapore Airlines customer review,Heathrow - Singapore - Perth 31/10/13. Perth - Singapore - Heathrow 18/11/13. The cabin crew made a long flight a pleasure they couldn't do enough - always smiling nothing was too much trouble. I will recommend and certainly fly with them again.
2013-11-27,8,8,Singapore Airlines customer review,SIN-HKG-SIN. Check in at both airports were fast and efficient. The planes on both legs were the Boeing 777-200. The IFE on the plane is in serious need of upgrading. Watching movie was a struggle as the screen resolution is very low. Furthermore it can only be used after the plane took off and before it landed. This is in contrast to some Middle Eastern airlines where the IFE can be used right after stepping in to and before getting off the plane. The cabin crews were polite especially the one on the return leg. She was very helpful and full of smile. The special foods that I requested were available on both leg and tasted ok.
2013-11-27,10,10,Singapore Airlines customer review,Flew out of Heathrow on 20th November flight 317 to Australia (via Singapore) the onward flight departed Singapore on 21st November flight number 217 to Melbourne. Quite simply the best airline we've flown with. All staff immaculately dressed and turned out. Customer service was second to none. All other airlines should aspire to be like this. British Airways take note you need to up your game.
2013-11-25,10,10,Singapore Airlines customer review,Flight from CPH-SIN-AKL on 777-200 and return AKL-SIN-LHR on 777-200/777-300. Perfect service. Amazing staff on board. Great quality of food. A lot of space in Business Class. Comfortable seats especially on new Business Class on 777-200ER and 777-300ER.
2013-11-22,10,10,Singapore Airlines customer review,I flew from Singapore to Los Angeles (SQ11/SQ12). Being a krisflyer member I never regret taking a Singapore Airlines flight. It has truly made my flight comfortable. Food was excellent customer service was good and so were the seats.
2013-11-21,9,9,Singapore Airlines customer review,SIN-SYD. Flight not full so plenty of room on board. Refurbished 777 was comfortable and in-flight entertainment good without being spectacular. As usual service was excellent - cheerful attentive polite - everything you come to expect from SQ! Very satisfied and will continue to use this airline.
2013-11-21,9,9,Singapore Airlines customer review,I've been flying SQ now for more than 30 years (Business and Y-Cl/Longhaul and shorthaul) and have never experienced any problems with this airline: Last Flight: MUC-MAN return: at both airports no queues at check-in organised boarding friendly and helpful crews even on this short route choice of different snacks and additional drink rounds and full IFE. Prices below Easyjet fares on this route! Flights on time or ahead of schedule! There are only 2 small negative points for this route: quite early departure from MUC (06.10 am) and since some time you are not any more allowed to earn LH Miles on this route despite SQ is a STAR Alliance member.
2013-11-21,10,10,Singapore Airlines customer review,What a refreshing experience. We travelled to Singapore less expensive than alternatives and better value for money. Our flight was on time the plane clean modern and well presented. The staff delightful on both outbound and Inbound journeys impeccably presented and with a welcoming smile. They were attentive and went about the cabin helping passengers with a smile and minimum fuss. Unlike other airlines we had a printed menu the food was excellent served very nicely proper cutlery too. Ample choice of entertainment if you can't make a choice from all offered you're not trying. Very nice 'wake up' gradual using staged lighting relaxing music playing for landing. Could not fault this airline will be looking to book with Singapore Airlines again.
2013-11-18,7,7,Singapore Airlines customer review,We flew SYD-SIN on 30 Sept 13 and had a wonderful flight. The staff were great and the food and wine very good. I would like to commend the purser for his kindness and help on this flight. The return flight on 10 Nov 13 was almost the opposite to the last flight. The food was not so good and overcooked. I regret my harsh comments to a staff member on the matter. I would still fly with Singapore in the future.
2013-11-18,9,9,Singapore Airlines customer review,KUL-SIN-BCN and return. Both on B777-300ER economy class. The aircraft seating was comfortable with good selection of inflight entertainment. Service is as usual impeccable and faultless. The cabin crew were very helpful attentive and generous with drinks and snacks in between flight. Just encountered some delay on return leg resulting in missed connection. Otherwise truly value for money.
2013-11-14,9,9,Singapore Airlines customer review,SYD-SIN on 10 Nov 2013. Excellent service as usual fantastically attentive and friendly staff - moved me to a bulkhead seat to give me extra legroom. Food great drinks always available lots of water provided. Aircraft entertainment more than adequate. Normal high standard.
2013-11-14,10,10,Singapore Airlines customer review,SIN-HKG return on A380s. I was lucky enough to be seated on the upper deck seats 74A and 76K. There was a side storage compartment beside the window seats. Upper deck economy cabin is a small cabin which contains around 80 seats. SIN-HKG I was greeted by the FA's with smiles food was very good. HKG-SIN flight an unusual announcement made by the captain about strong winds on the end of the airfield . Upon reaching 1500ft when engine power was reduced the plane felt a sudden drop in altitude causing most of the passengers including me to shout. Babies on board this route was also crying. When seatbelt signs were switched off staff were trying to keep the baby calm. I would recommend on the A380 to take seats on the upper deck as it is quieter and more attention from FA's.
2013-11-10,10,10,Singapore Airlines customer review,Brisbane-Singapore-Shanghai. Crew friendly and helpful. A330-300 Brisbane to Singapore and Boeing 777 Singapore to Shanghai travelling in a group if 45 people. Return Beijing-Singapore-Brisbane with friendly crew members. Very good food on all flights and a wide range I movies on in-flight entertainment. Seats were very comfortable. Got a window seat nearly every time.
2013-11-06,9,9,Singapore Airlines customer review,Flew CGK-SIN-FRA-JFK and LAX-NRT-SIN-CGK. SIN-FRA-JFK and LAX-NRT-SIN were on the Airbus A380 and Boeing 777-200 for both CGK-SIN and SIN-CGK. Flight was fine choices of food were great the inflight entertainment system was one of the best that i had ever used. Couldn't sleep on flight to JFK because the cabin was too noisy. But thank goodness that I could sleep peacefully on my way back from LAX to SIN. In terms of seating the seat was comfortable though there's still room for improvement maybe additional inches to the seat pitch would help. In the end I would definitely fly on Singapore Airlines again.
2013-11-05,10,10,Singapore Airlines customer review,SQ327 MAN-SIN via MUN. My first flight ever with Singapore Airlines and I was very impressed. On an Economy ticket the meal choices were amazing and I even had the chance to order snacks and sandwiches at any point in between meal service. The FT's were helpful and courteous no matter what the problem or request was. There were 2 downsides only. 1) Having to fly via Munich disembark and sit in the airport for 1.5hrs. 2) The individual screens had the movies on a rolling system so you had to wait until its run was over to start watching the film you wanted from the beginning. With all the films at different lengths this meant a lot of planning to get your timings right throughout the 16hr flight. Of course I wanted to sleep as well and due to the chairs being comfortable and the added help of a window seat I was able to get a few hrs. We arrived 45mins early so I was able to get my connecting flight to HKG with ease. Overall a very good quality flight and I would not hesitate to fly Singapore Airlines again.
2013-11-05,8,8,Singapore Airlines customer review,My first SQ experience in 35+ years travelling was a mixed bag in regional A330 Business class to/from SIN connecting with (other carrier) European flights. Service on outward SQ236 BNE-SIN sector reflected many online reviews I had read: zealously attentive but semi-robotic and impersonal. My change of seat at check-in from 14A to 14K obviously threw the pre-flight cabin briefing off its tracks it was not until the third F/A interaction after the seatbelt signs had been turned off in the climb to cruise that the penny dropped that neither my surname nor my gender matched those the crew were using in dealing with me. At times I felt like a participant in a training video or that the crew couldn't wait to get home. That said the inwards SQ235 SIN-BNE return and final sector of a long trip two weeks later was an outstanding contrast with the archetypal Singapore Girl service striking exactly the right note: attentive without being intrusive modulated and moderated without being mechanical and generally more relaxed comfortable and charming. An invitation to be briefed on the seat controls would have been nice – the SQ regional J-boxes being rather unique – but the food drink and Kris-World IFE could not be faulted. My first time changing terminals at SIN too was a pleasantly seamless experience the Silver Kris lounge and its staff set an example to the industry world-wide.
2013-11-05,10,10,Singapore Airlines customer review,SQ860 SIN-HKG. 777-200ER. After flying MAN-SIN via MUN this flight was my final leg. I was greeted by FT who when looking at my boarding pass knew straight away that I had a special dietary requirement. Throughout the flight this FT seemed to have remembered a certain number of people's names in our cabin and spoke to us only by using Mr or Mrs as a prefix to our personal names. I was overly impressed as this is something you just don't expect in Economy Class. The service was excellent with refreshments throughout the flight. FT's were friendly and didn't disturb you if you wanted to sleep. A very comfortable trip with personal entertainment lots of leg room and a very high standard of service. What more could you want?
2013-11-01,10,10,Singapore Airlines customer review,Flew Sydney-London return all legs on the A380. The pitch was modest but it was still fine for me. Seat was a little hard but I still managed to catch some sleep on all 4 legs. Food was fabulous except on the Singapore- London leg the pasta was dry and hard. IFE was excellent with a wide array of choices and the staff service was unmatched even in economy class. The Singapore girls were all very attentive yet friendly attending to our needs efficiently. First time on this airline and definitely not the last for me.
2013-11-01,10,10,Singapore Airlines customer review,I had a flight from KUL-SIN-SYD with the A330 and A380. The flight was very successful great with good aircrew service and more than I expected. The food was like normal.
2013-10-30,9,9,Singapore Airlines customer review,SIN-BKK-SIN. Flew this leg on the 772 aircraft's which are one of the oldest in SIA's fleet. What was disappointing was the poor KrisWorld in-flight entertainment system. It was really old. The display on the screens were barely visible and that the buttons on the controls were hard to press. The seats was a bit cramped on the older planes. On food SIA met its expectations. I chose a seafood meal on the return trip and it was certainly appetizing.
2013-10-29,10,10,Singapore Airlines customer review,SIN-FRA on A380 upper deck emergency exit seats 71 H&K. Note these seats have no overhead storage as they are full of first aid equipment so try to get on early as you will struggle to find space. Initial start to flight was not good with a 1 hour delay and later finding out that the TV screen did not lock into place. What happened next was nothing short of amazing and should be a lesson in customer service (Emirates I hope you read this as SIA economy is better than your Business Class). Leading stewardess managed to tape the screen in place and I was able to use for the rest of the flight with juts a minor inconvenience. I was offered the chance to move but declined as my wife and I wanted the extra leg room. Service was fantastic thought out the flight which staff coming around with drinks and snacks often (we were not singled out) We were given a voucher to use on duty free which we used straight away to buy a honeymoon present. On hearing this the leading FA said she had a surprise for us and later came back with a congratulatory gift of a slice of cake and 2 glasses of Dom Perignon from First Class. This was the best experience I had on a flight regardless of class. The last four flights on SIA have been very good and consistent it is also nice to see that the staff are allowed to let their personality shine through.
2013-10-29,9,9,Singapore Airlines customer review,PER-SIN on B772 older aircraft with reduced entertainment selection. Seats were hard and in need of re-padding. Staff were friendly and genuine with a sense of humor. Also nice to see that they don't tell you every time that there is turbulence to sit down fasten seat belts etc once when it occurred was fine the rest of the time they assumed we listened. The last time I flew this leg the announcement was made 20 times. Good flight departed 15 min late arrived 15 min early.
2013-10-29,9,9,Singapore Airlines customer review,FRA-SIN-PER. First leg on A380 upper deck window seat. Seat was ok for a 12 hour flight storage bin between seat and window was really handy. Service very good with FA friendly and come around often which drinks and snacks. Meals offered on both legs were much better than anything I have eaten on economy in a very long time. Entertainment system worked fine with enough movies to keep you entertained for 3 days non stop. B772 on second leg was an older plane but still clean seats offered a bit more leg room but were hard as padding seemed warn out. Standard of service was again excellent. Both flights delayed FRA was by 45min due to tower and SIN by 1.5 hours due to a connecting flight being late. Latter part annoying as it got me into Perth airport when 4 planes had landed around the same time. The airport cannot cope and took me 1.5 hours to get out. (not the airlines fault).
2013-10-25,10,10,Singapore Airlines customer review,Flew LHR-SIN and return. The flight into Singapore was on the new B77W that was really state of the art. The seats were indeed more spacious as advertised. The IFE was totally top-notch with the huge screen and countless entertainment options. Food was terrific on both flights. Back to London on the A380 with the older (although still quite new) product. I sat in the small cabin at the upper deck which is really a big plus since it was way more cosy. Staff on both flights were very friendly and welcoming as always. SIA is still my airline of choice while travelling to Asia or Australia.
2013-10-23,10,10,Singapore Airlines customer review,MEL-SIN-KIX and FUK-SIN-MEL in Economy with MEL-SIN on A380 and all others on A330. Enjoyable flights in terms of comfort food and entertainment although the seats on the SIN-KIX leg was definitely a bit firmer than expected. Excellent service from cabin & ground service on all flights with the latter especially friendly & efficient at FUK. Probably the most consistently enjoyable food my wife and I have had on SIA or on any other carrier in Economy over the past 5 years or so. The entertainment system is extensive with more than enough choice for us although the advertising can be annoying after a while. A problem I experienced with the unit on the SIN-MEL flight was overcome when a particularly helpful cabin staff member re-started my system several times and then checked with me 2 or 3 times after that to ensure there had not been any further issues. SIA continues to be our airline of choice between MEL and Asia.
2013-10-22,5,5,Singapore Airlines customer review,SQ 298 CHC-SIN Biz with no amenity bag. Boeing 777-300 with reclined seat that did not lay flat. Braised duck meal was so tough and not really edible. Had to ask for a roast beef sandwich instead. Older FAs were very nice and gave good service.
2013-10-22,4,4,Singapore Airlines customer review,SQ 297 from SIN-CHC. This is a long haul overnight flight on a Boeing 777-300 Biz seat reclined not fully flat. No amenity bag provided only the useless slippers and blind shade in Biz class. Food was OK. FAs were attentive.
2013-10-22,5,5,Singapore Airlines customer review,SQ 978 Biz on Airbus 330. This is a short-haul flight from SIN-BKK. Comfortable seat that lay fully flat. I had a meal of chewy roasted pork. Service from FAs were nice.
2013-10-22,2,2,Singapore Airlines customer review,BKK-SIN Old 777-300 Biz with no private TV screen and no inflight entertainment at all. Food was OK. Service OK. Seat reclined but not flat.
2013-10-22,10,10,Singapore Airlines customer review,CGK-SIN-CGK on the new A330. Utilized the web check-in and the process was fast when collecting boarding pass at the counter. Flight was only half full for the outbound flight. Cabin crews were going extra mile to serve the passengers - continuously offering drinks after meal. The inbound flight was also pleasant with the same high quality standard in terms of services. Very pleasant flight.
2013-10-20,10,10,Singapore Airlines customer review,"Flew SQ22 from SIN-EWR (the world's longest flight) on 26th September on board a A340-500 approx. 18-20 hour flight (depending on winds). Unfortunately this route is disappearing very soon and I will miss the specially design all-business class airplane a lot. This day the service was spot-on the airplane/seat/configuration (1-2-1) food drinks - everything was exemplified ""best practice"". It was surely a memorable flight and yes I was the last to get off the plane."
2013-10-18,10,10,Singapore Airlines customer review,A380 LHR-SIN Return sector of round-trip on 14/10/13. A faultless flight experience on the all-Business Class upper deck thanks to the swift check-in and boarding impeccable seat and cabin an exemplary cabin crew delicious meals and impressive IFE. No other airline offers such a calming inflight Business Class environment. I always arrive rested and refreshed after a long-haul flight with SIA and look forward to the next. It never fails to impress me how well-groomed the crew are (an important detail many passengers fail to notice such as the ambient music played at the right volume after landing) and how promptly attentive they are to passenger's needs. SIA remains polished peerless and focused on their product and services for the FIT. This flight demonstrated all SIA's qualities perfectly.
2013-10-16,5,5,Singapore Airlines customer review,MEL-SIN-MAA-SIN-MEL. MEL to SIN on 777-300. SIN-MAA-SIN on A330-300. Home trip SIN to MEL on A380. Staff excellent. Food very good (book the cook). No amenity kit. Lounge food was OK but not great. Breakfast at MEL lounge was terrible I left and went to ANZ lounge. Lounge at MAA is not worth commenting (not great at all). The MAA to SIN flight is tough as it departs close to midnight and arrives in Singapore less than 4 hours later so not much time for decent sleep. But overall I was rather comfortable on the 777 and A330 angle seats. But the A380 lie flat bed is not long enough (am 6ft 1). Terrible night's sleep I couldn't fly Singapore again until they have a bed that caters for near average height people. Expected more from a reputable airline.
2013-10-16,7,7,Singapore Airlines customer review,"I have recently returned from a trip to Bali with Singapore Airlines. Overall the journey was ok. Outbound we were in economy cabin on the upper deck of the A380 and we were lucky enough to get seated in the rows of two seats which were comfortable enough. I'm 6.1"" and my travel companion is 6.3"" and in terms of leg room for us there was not a lot. There is also a foot rest fitted to the back of the seat in front which when raised digs in to your shins. When it's lowered you can stretch your legs out over it but it then digs in to your calf muscles. It's poor design and it does affect comfort somewhat but not to the point of distraction. There were plenty of entertainment options available. Both my partner and I had issues with the IFE on the outbound leg which lasted about 30 minutes but the steward was able to re-boot the system for us eventually. The food was good and plentiful and the service was also excellent. The crew were constantly passing through the cabin handing out water and juice and other drinks were available during the flight from the back of the plane. The flights to and from Bali were on a 777-200 and both were fine. One thing to note we were served curry on the flight to DPS and it was hot. Sinagpore may need to tone down the chilli a little. Return leg from SIN-LHR was on 777-300 and at boarding it didn't look like it would be a full flight. We were in the forward economy cabin and this filled up and most seats were taken. However the rear cabin was virtually empty and people here were quick to take up whole rows to themselves. There could have been a better distribution of passengers to allow everyone to have a bit more room. Overall a great airline which with a few tweaks could be fantastic. I certainly felt that with other airlines flying long haul I've had more room."
2013-10-15,10,10,Singapore Airlines customer review,Flight SQ319 London to Singapore on 14/10/2013. Cabin crew were the nicest and most helpful crew we have come across in our travels. Would definitely recommend. We travel business class - well worth the money. Ground staff in Heathrow - taking our luggage 10 hours pre-flight was excellent we were so grateful. Will definitely travel with them again.
2013-10-15,4,4,Singapore Airlines customer review,NRT-LAX A380 upon boarding cabin crew guided me to the wrong side of cabin and wrong seat. No menu was provided for the entire flight and I did not know which champagne or wine I was drinking nor did I know what to expect for dinner or breakfast. Only for the main course (entree) did the cabin crew provide a quick booklet which after choosing was quickly taken away again. After asking cabin crew for a little help to figure out how to convert my seat into bed I was asked if it was my first time with Singapore Airlines (I am Krisflyer Gold). Cabin crew never asked if I wanted to be awaken for breakfast (which I did not). After waking me up and providing me with a cup of coffee I waited 50 minutes for breakfast to be served. Again no menu. A rather disappointing service.
2013-10-15,8,8,Singapore Airlines customer review,SYD - SIN - LHR - SIN - SYD. Flight attendants did their utmost to be polite and offer individual service which was very impressive. Loved the added extras. The movies were good and there was sufficient variety. I had special meals and they were plentiful and tasty. Lots of drinks offered. Seats were just OK - the area behind the passenger's head is not positioned well and is therefore uncomfortable but otherwise the seat is OK and there was just enough leg room. Most flights were in ageing planes but the personalised service made up for it. I found the attendants to be the real strength of this airline. I would definitely fly them again.
2013-10-13,10,10,Singapore Airlines customer review,"Flew LHR-SIN-SYD. LHR-SIN on A380 all business upper deck. Seats A B & C row 61 main deck. Good leg room (I'm 5' 10"" 16 stone heavy build). Seat comfort was good for economy. Food and drink standard and service were great. Crew could not have been nicer. SIN-SYD on A380 rear upper deck economy. Seats F G & L row 82 upper deck. Good leg room again. Great service and refreshments again. Lovely crew again. Have flown SIA before and will fly with them again."
2013-10-13,4,4,Singapore Airlines customer review,"SQ A380 SIN-SYD biz class. Young slightly disorganised flight crew (seats and entertainment systems we all like and know about) so this is about to very evident cost cutting by SIA as demonstrated by poor meal service offered. Had ordered Sushi via ""Book the Cook"" and as per inflight menu entree was a cold crab salad. 2 cold dishes that took well on 2 hours to get to my table for dinner. Sushi for biz class was rather disappointing but only until this experience was topped by the ""continental breakfast"": 2 slices each of papaya and pomelo accompanied by a small roll/danish pastry with butter and choice of jam tea or coffee - no second offering and plates couldn't be cleared fast enough. Would have thought you already saved enough on that sub-standard Bollinger being served."
2013-10-10,10,10,Singapore Airlines customer review,Flew from LAX to Koh Samui via Narita and Singapore. Long flight in economy seating. Paid a little extra ($50/per seat) for leg space worth it for me. The staff on board were exemplary in their treatment of the guests and yes even in the economy seats I felt were treated well by the on board staff. Extremely polite I'm a nervous flyer and they made feel very confident in their abilities. I would definitely recommend this airline to anyone flying to Asia.
2013-10-09,8,8,Singapore Airlines customer review,From Adelaide to Singapore and return in A330-300 Singapore to London and return in A380. The A330 was reasonably new on the way up but an older rattler coming back. Also I don't understand when you leave Singapore at midnight why you only have a choice of three main dishes? After a few hours in the Silver Kris lounge all I wanted was a snack such as cheese & biscuits or a sandwich - with a glass of Bollinger to help send me to sleep! It's a less than 7-hour flight with a big tailwind so why over-cater? Both A380 flights were impeccable. Even smarter service going up than coming back. Wonderful to have a lie-flat and a hectare of room to sleep in and a functional wide- choice IFE. In my view Qantas made a big mistake dropping its QF81 service to Singapore in favour of going via Dubai. Hint: You need to think like passengers do not like a Qantas executive's dream.
2013-10-07,5,5,Singapore Airlines customer review,Flew Bali to LHR via Singapore on 4th Oct. Bali to Singapore on 777-200 showing its age very small screen to view films etc but no big deal as flight was just over 2 hours. Ran out of my choice of meal but crew were great. Singapore to LHR on 777-300 ER instead of A380 but managed to get two seats together at the back of the plane. Food quality not great and they again ran out of my meal choice for breakfast. Large seat back screen and plane was fitted with new Krisworld system so plenty of choice of Films TV shows etc. No trolley drinks service after take off just crew with a tray of water juice and beer.
2013-10-07,10,10,Singapore Airlines customer review,SFO-INC on a B777-300ER. The legroom was ok nothing exceptional. The cabin and toilets were kept clean throughout the duration of the flight. The krisworld IFE was superb with a wide range of movies music and games. The 2 meals were delicious and probably the best I have tasted in the air. The cabin crew as always were exceptional serving the drinks frequently to keep us well hydrated. Will recommend this airline.
2013-10-07,10,10,Singapore Airlines customer review,SFO-INC on a B777-300ER. The legroom was ok nothing exceptional. The cabin and toilets were kept clean throughout the duration of the flight. The krisworld IFE was superb with a wide range of movies music and games. The 2 meals were delicious and probably the best I have tasted in the air. The cabin crew as always were exceptional serving the drinks frequently to keep us well hydrated. Will recommend this airline.
2013-10-01,5,5,Singapore Airlines customer review,I have been travelling on SIA for last 12 years. I find the standard of service dropping every time I take the airline in the recent past. NZ to Singapore is a long trip. The service was really poor never got what was requested. Food was bad did not even bother to eat my final meal on the return trip to NZ. Some staff rude their standard of service was bias on the type of passenger. July trip was the worst airline experience I have had in my 20 years of airline travel. Very substandard service. In future travelling on SIA is not a status but a necessity.
2013-09-29,7,7,Singapore Airlines customer review,FRA-SIN on A380. The upper deck is a real comfy little cabin as there are only around 15 rows in Economy. This improves the service even more. Food reasonable as always. IFE broke down after 6 hours and couldn't be fixed again bud didn't want to switch my seat. I like the opportunity to charge my mobile at the plane as I use it a lot for listening to music.
2013-09-29,10,10,Singapore Airlines customer review,ADL-SIN-DME / LHR-SIN-ADL. Four legs with SQ for this trip to Europe. Seems that catering has improved since my last trip in April. All aircraft (330 777-300 & 380) were comfortable and clean. Ground staff and crew were friendly and IFE was excellent. Still offering the best product for international travel by far.
2013-09-26,9,9,Singapore Airlines customer review,Travelled on 17th September with my wife and 17 month old London to Singapore. Really great staff looked after our daughter very well indeed. We paid for her own seat which we fitted her car seat into which was ideal. Food was good with a great choice. Really enjoyed flying Singapore and on the A380 was even better than I expected.
2013-09-26,7,7,Singapore Airlines customer review,Singapore to Japan on a late night flight 11pm to 9am. I was surprised that the drinks service was reduced to being given a choice of juice water or beer from trays instead of the full drinks cart service. I got what I requested when I asked for it specifically. The menu card provided listed that a selection of snacks are available upon request before breakfast. When I asked what the options were the stewardess gave me a few pieces of tiny biscuits. On the way back the stewardess gave me the option of instant noodles or biscuits. I wonder if these are cost cutting measures. The new advertisements portrayed better service though hence I was disappointed. Air France and KLM offers a much better snack selection of chocolates fruits sandwiches cakes throughout their flight. The choice of entertainment options is great though.
2013-09-25,10,10,Singapore Airlines customer review,Manchester to Singapore via Munich return. There was good choice of food a nice dinner (with 3 main course choices) and a cooked breakfast as well as another light snack. The cabin crew came around frequently during the flight with orange juice and water. Also snacks and chocolates were available on request from the galley! A good selection of films along with free headphones and a comfort pack of toothpaste toothbrush socks etc. The cabin crew were very welcoming and helpful with assisting passengers with finding seats and locating space for carry on luggage. Previously I have flown a lot with American Airlines and Iberia which do not come anywhere near to Singapore Airlines. I had forgotten that long haul travel in economy class could be so delightful! Singapore Airlines were wonderful.
2013-09-25,10,10,Singapore Airlines customer review,SQ12 to Los Angeles Via Tokyo on the Sep 11 and SQ 11 return on 24th Sep. Flight was not entirely full approximately 70%. Had 3 seats to myself which was nice. Seat was comfortable and not as hard as one would imagine. Drinks service begins once we took off and it came back on intervals throughout the duration of the flight time. Food was great and i went for both of the Japanese selection which was awesome. Krisworld was excellent too with lots of entertainment though it should be using touch screen by now. (Those who are transiting to Los Angeles will need to exit the plane transit through security and back in the gate). All these took 10 mins and with lots of help from the Japanese and Singapore crew. Great Airline Great service.
2013-09-24,9,9,Singapore Airlines customer review,Traveled from Singapore to Zurich on A380. The Kirsworld entertainment system is excellent! but not touchscreen and must be operated by a remote which seemed old to me. The food served on board this Singapore Airlines flight sector was great! I was served two meals and both tasted okay no complains from me. The service standards from the FA is still as good as before! As this was a long haul flight toothbrushes and socks were given out to all the passengers including blankets and pillows. The FA's made lots of trips around serving water and OJ trying not to make the passengers dehydrated because of the flight. The FA's also forced all passengers to shut their window blinds to give passengers more rest as it was in the day. Overall another excellent flight on Singapore Airlines!
2013-09-24,10,10,Singapore Airlines customer review,SQ228 SQ68 SQ365 SQ227. Melbourne to Barcelona return. Excellent experience with Singapore Airlines. The service is excellent. Cant complain even though 23 hours of flying in economy is difficult. The service was outstanding and would not have any doubts recommending to anyone. The staff are excellent and the service is top notch even for economy.
2013-09-22,5,5,Singapore Airlines customer review,A380 Singapore to Milan. Sub standard champagne average at best food average wines with food. This was a night flight. Cabin attendant allowed children to enter [from economy] and exit their parents in business class near me and this resulted in a minimum of sleep for me and perhaps others around these parents.
2013-09-22,10,10,Singapore Airlines customer review,MEL to SIN SQ228 and SIN to PARIS SQ334 on A380. Excellent attentive service good food and wines and a comfortable flight on a very quiet aircraft. Could not ask for more. The Krisworld IFE has TV series rather than the one episode much appreciated.
2013-09-22,9,9,Singapore Airlines customer review,My husband and I were very impressed with Singapore Airlines. The cabin crew were polite professional and attentive during the flight. I was impressed with how they kept the bathrooms clean during the flight always with a smile on their faces. The food was very good - we were in economy plus and very impressed with all meals. While the uniforms are beautiful I did wonder how they would perform in any emergency of vacating the plane. We would definitely fly Singapore Airlines again.
2013-09-16,8,8,Singapore Airlines customer review,"SYD-SIN on A380. SQ lounge in Sydney closed for refurbishment - NZ lounge no substitute. Charming crew (one of the best I had on SQ) very attentive with some great characters- the wide seat (with limited recline) is fine by me but look forward to new seat on 777's. Catering not that great (still quite good) but appears to suffer from ""cost savings""? Nice selections of teas - champagne not worth the name . IFE great selection and good screen size."
2013-09-15,10,10,Singapore Airlines customer review,AMS-SIN. Singapore Airlines is a class act. The flight attendants were terrific the cabin was comfortable and inviting and the food was absolutely delicious. Long-haul flights are just more pleasant on this carrier.
2013-09-15,4,4,Singapore Airlines customer review,Flew from SIN to SGN on a 777. The plane was showing its age and the seat was uncomfortable. Had to book last minute at the airport - no Internet option. Very expensive.
2013-09-10,9,9,Singapore Airlines customer review,A380 SIN-LHR. Sublime service spacious seating/bedding arrangements. Very good food excellent inflight entertainment. Overall a highly enjoyable and recommended flying experience. Managed to get 6 hrs sleep which was a bonus. Only slight criticism was colour of interior a tad bland.
2013-09-09,9,9,Singapore Airlines customer review,JFK-SIN-BKK and SIN-JFK. Seat on A380 is uncomfortable for a long flight. Old style seats on B777-200er are much more comfortable. Foods served on all flights were delicious. FA's were great and served with smiles on all segments of the flight. Upper deck of A380 is much more quieter and easier to sleep on long haul flights. Singapore airlines assigned four FA's on upper deck to serve 88 passengers which is very efficient to get meals served quicker. Frequently providing the drink run. Sandwiches fresh fruits chips mixed fruits and drinks were available at the galley for hungry passengers to snack on at night.
